KEY,TIMESTAMP,time_to_exp,open_bet,close_bet,avg_price_up,high_bet,low_bet,total_volume,trade_count,stock_open_day,stock_close,stock_avg_period,stock_vol,poly_vol_imbalance,bs_neutral_prob,true_sentiment,next_stock_move,curr_stock_move,next_true_sent,abs_sentiment
AMZN,2026-03-19 18:00:00,1.9919444444444423,0.04,0.04,0.04,0.04,0.04,10.42,2,208.75999450683594,207.4300994873047,207.32009887695312,0.1099340375751554,0.0,0.0006927513352945968,0.039307248664705405,0.0006260297604984785,0.0010177207776817447,-0.0010969716042966149,0.039307248664705405
AMZN,2026-03-19 18:05:00,1.909166666666664,0.04,0.04,0.04,0.04,0.04,7.54,2,208.75999450683594,207.55999755859375,207.43663024902344,0.11117794394372195,0.0,0.001789722939591213,0.03821027706040879,-0.00024093792832808626,0.0006260297604984785,-0.011574786954117237,0.03821027706040879
AMZN,2026-03-19 18:25:00,1.5558333333333323,0.03,0.02,0.027142857142857142,0.03,0.02,130.2294,7,208.75999450683594,207.50999450683594,207.3300018310547,0.11377445350352577,-0.953399838786025,0.0005073670365655889,0.026635490106291553,-0.0012537107933942707,-0.00024093792832808626,-0.00669163900967153,0.026635490106291553
AMZN,2026-03-19 18:30:00,1.4969444444444449,0.02,0.02,0.02,0.02,0.02,55.879599999999996,3,208.75999450683594,207.25,207.1933339436849,0.11933474006746109,-0.9799493256810731,5.614890337997682e-05,0.019943851096620023,0.005533486576304136,-0.0012537107933942707,-0.21779315864889293,0.019943851096620023
AMZN,2026-03-19 19:00:00,0.9230555555555569,0.011,0.011,0.016428571428571428,0.048,0.011,30.192,7,208.75999450683594,208.39999389648438,208.01166788736978,0.1760918334586037,-0.9936,0.21427787898084433,-0.1978493075522729,0.003448945934870103,0.005533486576304136,-0.502187995900877,0.1978493075522729
AMZN,2026-03-19 19:05:00,0.8458333333333314,0.038,0.1,0.08028863636363637,0.1,0.038,410.1658,88,208.75999450683594,209.1199951171875,208.62999979654944,0.1887477440720503,-0.2971818958155422,0.7803259398167863,-0.70003730345315,-0.0003352650635950583,0.003448945934870103,0.025017773203683924,0.70003730345315
AMZN,2026-03-19 19:10:00,0.7502777777777787,0.12,0.06,0.07072727272727274,0.12,0.039,178.5335,11,208.75999450683594,209.04989624023438,208.73329671223962,0.18881958626562087,0.08303872908309806,0.7457468029767388,-0.675019530249466,-0.00019089003467090345,-0.0003352650635950583,0.03807242348727646,0.675019530249466
AMZN,2026-03-19 19:15:00,0.7419444444444423,0.07,0.11,0.08,0.11,0.07,60.0,12,208.75999450683594,209.00999450683594,208.70332845052084,0.18874783135207926,0.0,0.7169471067621895,-0.6369471067621896,-0.0015801283719685721,-0.00019089003467090345,0.2240107314816897,0.6369471067621896
AMZN,2026-03-19 19:20:00,0.6002777777777766,0.01,0.01,0.01,0.01,0.01,230.0,21,208.75999450683594,208.67999267578125,208.33999633789062,0.19686694548888234,0.0,0.4229363752804999,-0.41293637528049987,-0.0009588501731946015,-0.0015801283719685721,0.2055010310555993,0.41293637528049987
AMZN,2026-03-19 19:30:00,0.424722222222222,0.011,0.011,0.011,0.011,0.011,174.111,18,208.75999450683594,208.47999572753906,208.2206013997396,0.20579356648737268,0.0,0.21843534422490057,-0.20743534422490056,-0.0002398745695160187,-0.0009588501731946015,0.054350433898745804,0.20743534422490056
AMZN,2026-03-19 19:35:00,0.37861111111111256,0.011,0.01,0.0104,0.011,0.01,15.145900000000001,5,208.75999450683594,208.42999267578125,208.23999532063803,0.20382654251809687,-0.49891972249752226,0.16348491032615475,-0.15308491032615476,0.0015341454173312548,-0.0002398745695160187,-0.3312320205961866,0.15308491032615476
AMZN,2026-03-19 19:45:00,0.2452777777777797,0.002,0.001,0.00125,0.002,0.001,2005.904,8,208.75999450683594,208.75,208.5160369873047,0.20439470806087487,0.0,0.4855669309223414,-0.4843169309223414,-0.005861462079452189,0.0015341454173312548,-0.17365948200001924,0.4843169309223414
AMZN,2026-03-20 13:30:00,6.425277777777779,0.32,0.17,0.20750000000000002,0.32,0.17,11.14,8,205.3699951171875,207.52999877929688,206.2266642252604,0.2903649417066597,0.0,0.8654764129223607,-0.6579764129223606,-0.0029919678411584535,-0.005861462079452189,0.09250220002754161,0.6579764129223606
AMZN,2026-03-20 13:35:00,6.340277777777779,0.17,0.23,0.21181818181818182,0.28,0.17,198.49540000000002,33,205.3699951171875,206.91000366210938,206.38670349121094,0.3021343445161925,0.010664365238302276,0.7772923947130008,-0.565474212894819,-0.0005317764190309188,-0.0029919678411584535,0.012215079345301305,0.565474212894819
AMZN,2026-03-20 13:40:00,6.258055555555558,0.21,0.17,0.2125,0.26,0.17,16.4556,8,205.3699951171875,206.8000030517578,206.5816650390625,0.2973705512161383,0.02765045098329133,0.7657591335495177,-0.5532591335495177,0.0021254110615564377,-0.0005317764190309188,-0.024613870203638366,0.5532591335495177
AMZN,2026-03-20 13:45:00,6.173055555555557,0.27,0.16,0.24615384615384617,0.28,0.16,146.4334,13,205.3699951171875,207.24000549316406,206.5233357747396,0.3045892090486991,0.0,0.8240268499070023,-0.5778730037531561,-0.004740086197188629,0.0021254110615564377,0.0510251856134033,0.5778730037531561
AMZN,2026-03-20 13:50:00,6.089722222222221,0.14,0.14,0.132,0.14,0.12,12.620000000000001,10,205.3699951171875,206.25999450683594,205.84166463216147,0.33176747728765565,0.0,0.6588478181397528,-0.5268478181397528,-0.0010661533403111285,-0.004740086197188629,0.043689756042143646,0.5268478181397528
AMZN,2026-03-20 13:55:00,6.009722222222223,0.15,0.12,0.13833333333333334,0.18,0.12,23.7312,12,205.3699951171875,206.0402069091797,205.73007202148438,0.33250418779031615,0.0,0.6214913954309425,-0.48315806209760914,0.0010617886038456555,-0.0010661533403111285,-0.0367877376025918,0.48315806209760914
AMZN,2026-03-20 14:00:00,5.930277777777778,0.12,0.17,0.14,0.17,0.12,47.03,8,205.3699951171875,206.25909423828125,205.95136515299478,0.33340740619558557,-0.1621727237202032,0.659945799700201,-0.5199457997002009,0.003150816291128743,0.0010617886038456555,-0.004183422874116327,0.5199457997002009
AMZN,2026-03-20 14:05:00,5.854722222222222,0.2353,0.24,0.23106,0.24,0.2,95.0,5,205.3699951171875,206.91000366210938,206.5536346435547,0.3466270068642928,0.0,0.7551892225743173,-0.5241292225743173,0.00019282724733068684,0.003150816291128743,-0.062371692103367904,0.5241292225743173
AMZN,2026-03-20 14:10:00,5.831388888888888,0.25,0.1,0.175,0.25,0.1,8.9011,4,205.3699951171875,206.9499053955078,206.49830118815103,0.3461830723359025,0.2764961636828642,0.7615009146776851,-0.5865009146776852,-0.00043452215747363137,0.00019282724733068684,-0.0598219843842871,0.5865009146776852
AMZN,2026-03-20 14:15:00,5.68138888888889,0.1,0.109,0.10633333333333334,0.11,0.1,5.605,3,205.3699951171875,206.86000061035156,206.61333211263022,0.34452909429854117,-0.879,0.7526562323953057,-0.6463228990619723,0.00029051358307364373,-0.00043452215747363137,0.05805235667327335,0.6463228990619723
AMZN,2026-03-20 14:25:00,5.500833333333333,0.18,0.17,0.186,0.21,0.17,403.3614,20,205.3699951171875,206.92010498046875,206.75003560384116,0.330542848436406,-0.0440238580157114,0.774270542388699,-0.5882705423886989,0.0012551927947116953,0.00029051358307364373,-0.025492074267244758,0.5882705423886989
AMZN,2026-03-20 14:30:00,5.425833333333333,0.18,0.2,0.20693870967741934,0.26,0.18,890.0153,31,205.3699951171875,207.17999267578125,206.9933319091797,0.3187606752054061,-0.018007539458787414,0.820701326333363,-0.6137626166559437,-0.00038614740511351585,0.0012551927947116953,0.007348007133280654,0.6137626166559437
AMZN,2026-03-20 14:35:00,5.378611111111113,0.22,0.22,0.22,0.22,0.22,35.774100000000004,6,205.3699951171875,207.10000610351562,206.7300008138021,0.29906971127581355,-0.6420296236685672,0.826414609522663,-0.606414609522663,0.0011099377301246448,-0.00038614740511351585,0.005381771562815163,0.606414609522663
AMZN,2026-03-20 14:50:00,5.115833333333335,0.25,0.25,0.25,0.25,0.25,53.36,6,205.3699951171875,207.3300018310547,207.0366668701172,0.31351068520415315,0.0,0.8510328379598479,-0.6010328379598479,-0.0014480311986499487,0.0011099377301246448,-0.05972071310457927,0.6010328379598479
AMZN,2026-03-20 15:05:00,4.838611111111113,0.18,0.12,0.1575,0.18,0.12,79.38380000000001,8,205.3699951171875,207.02999877929688,206.7316640218099,0.31292959082603977,0.08375572559158995,0.8182535510644271,-0.6607535510644271,0.001062089611046331,-0.0014480311986499487,-0.037308281078844874,0.6607535510644271
AMZN,2026-03-20 15:10:00,4.823055555555555,0.15,0.15,0.15,0.15,0.15,8.0,2,205.3699951171875,207.25,207.02333068847656,0.3136018219257078,0.0,0.848061832143272,-0.698061832143272,-0.00033784873740745706,0.001062089611046331,-0.0004393240387680075,0.698061832143272
AMZN,2026-03-20 15:15:00,4.681944444444447,0.17,0.12,0.14500000000000002,0.17,0.12,108.2727,4,205.3699951171875,207.17999267578125,206.75999959309897,0.3123345897431763,0.005049999999999999,0.84350115618204,-0.69850115618204,-0.0013040114676426216,-0.00033784873740745706,0.03854523680901867,0.69850115618204
AMZN,2026-03-20 15:20:00,4.587499999999999,0.12,0.19,0.14666666666666667,0.19,0.12,623.0909,18,205.3699951171875,206.91000366210938,206.45667012532553,0.3131171985793436,-0.19234186966974587,0.8066225860396881,-0.6599559193730213,-0.0021772122539376573,-0.0013040114676426216,0.06306203941011101,0.6599559193730213
AMZN,2026-03-20 15:25:00,4.53638888888889,0.13,0.1,0.13333333333333333,0.16,0.1,169.0304,12,205.3699951171875,206.4600067138672,206.3133341471354,0.3146265878860933,-0.16207176634456155,0.7302272132962436,-0.5968938799629103,0.00041157591444689127,-0.0021772122539376573,-0.11711898932544529,0.5968938799629103
AMZN,2026-03-20 15:35:00,4.3475,0.09,0.13,0.105,0.13,0.08,38.7676,8,205.3699951171875,206.5449981689453,206.26166280110678,0.2337935576486766,-0.29817383669885866,0.8190128692883556,-0.7140128692883556,0.0009436942398728944,0.00041157591444689127,0.00988670098082911,0.7140128692883556
AMZN,2026-03-20 15:40:00,4.301944444444445,0.15,0.14,0.151675,0.16,0.14,78.8156,4,205.3699951171875,206.74000549316406,206.5366668701172,0.23513155122882148,0.0726983926617859,0.8558011683075265,-0.7041261683075265,0.001836320157746112,0.0009436942398728944,-0.09964054360185826,0.7041261683075265
AMZN,2026-03-20 15:55:00,4.078055555555558,0.16,0.16,0.16,0.16,0.16,2.5714,2,205.3699951171875,207.1199951171875,206.9800008138021,0.18226120471135618,0.0,0.9637667119093848,-0.8037667119093848,0.0019294292878399791,0.001836320157746112,-0.011237400262216202,0.8037667119093848
AMZN,2026-03-20 16:00:00,3.980833333333333,0.17,0.17,0.17,0.17,0.17,10.0,2,205.3699951171875,207.52000427246094,207.33893330891928,0.18731611620809688,0.0,0.985004112171601,-0.815004112171601,9.58775379883412e-05,0.0019294292878399791,0.03357916851926146,0.815004112171601
AMZN,2026-03-20 16:05:00,3.860833333333332,0.21,0.23,0.2125,0.23,0.2,47.29,8,205.3699951171875,207.53990173339844,207.39330037434897,0.16614627576809432,-0.31608108733660234,0.9939249436523395,-0.7814249436523395,-0.00024044648159556072,9.58775379883412e-05,-0.016006690449921646,0.7814249436523395
AMZN,2026-03-20 16:10:00,3.754722222222224,0.2,0.22,0.196,0.22,0.18,1260.408,10,205.3699951171875,207.49000549316406,207.37833658854166,0.16646118800164872,0.003178619334905708,0.9934316341022612,-0.7974316341022611,-0.00038564391555002015,-0.00024044648159556072,-0.024337315585007624,0.7974316341022611
AMZN,2026-03-20 16:15:00,3.724722222222219,0.17,0.17,0.17,0.17,0.17,10.0,2,205.3699951171875,207.41000366210938,207.33666483561197,0.16633072290581555,0.0,0.9917689496872688,-0.8217689496872688,2.4056525331782285e-05,-0.00038564391555002015,0.0038495212082459984,0.8217689496872688
AMZN,2026-03-20 16:20:00,3.5908333333333324,0.18,0.17,0.175,0.18,0.17,20.0,4,205.3699951171875,207.4149932861328,207.17833455403647,0.16602311680806622,0.0,0.9929194284790228,-0.8179194284790228,-0.0026310317708288125,2.4056525331782285e-05,-0.014321463997205908,0.8179194284790228
AMZN,2026-03-20 16:30:00,3.4880555555555546,0.13,0.13,0.13,0.13,0.13,9.35,2,205.3699951171875,206.8699951171875,206.64833068847656,0.17084372959446104,0.149425287356322,0.9622408924762287,-0.8322408924762287,0.0018352409637362773,-0.0026310317708288125,-0.03392868273514971,0.8322408924762287
AMZN,2026-03-20 17:00:00,2.9180555555555543,0.11,0.15,0.13111666666666666,0.15,0.11,266.4076,6,205.3699951171875,207.25,207.02333068847656,0.14943088812651167,0.04105905265077281,0.997286241878045,-0.8661695752113784,-0.0009654692845969881,0.0018352409637362773,0.02040956674870953,0.8661695752113784
AMZN,2026-03-20 17:05:00,2.8469444444444463,0.15,0.15,0.15,0.15,0.15,27.75,6,205.3699951171875,207.0500030517578,206.73500061035156,0.1428979102487248,0.17647058823529416,0.9957600084626689,-0.8457600084626689,-0.001154526904440558,-0.0009654692845969881,0.0068364623865038165,0.8457600084626689
AMZN,2026-03-20 17:10:00,2.775833333333331,0.15,0.15,0.15,0.15,0.15,87.38,12,205.3699951171875,206.81109619140625,206.6870320638021,0.14295178792446175,-0.07418508804795787,0.9889235460761651,-0.838923546076165,-0.0002471240663562405,-0.001154526904440558,0.0011638037429962944,0.838923546076165
AMZN,2026-03-20 17:15:00,2.6758333333333333,0.15,0.15,0.15,0.15,0.15,769.3809,10,205.3699951171875,206.75999450683594,206.52743021647134,0.142839990570902,0.16451419600958772,0.9877597423331688,-0.8377597423331687,0.000314336560970324,-0.0002471240663562405,-0.015211029077770166,0.8377597423331687
AMZN,2026-03-20 17:20:00,2.616388888888892,0.14,0.14,0.14,0.14,0.14,12.462,2,205.3699951171875,206.8249969482422,206.60833231608072,0.13847422334562784,0.16279069767441867,0.9929707714109389,-0.8529707714109389,-0.0005077838216397013,0.000314336560970324,-0.062126464681235505,0.8529707714109389
AMZN,2026-03-20 17:25:00,2.5558333333333323,0.08,0.08,0.08,0.08,0.08,10.8696,2,205.3699951171875,206.72000122070312,206.62000020345053,0.12366899179738645,0.0,0.9950972360921744,-0.9150972360921744,-4.8349208553215625e-05,-0.0005077838216397013,0.004228761316912633,0.9150972360921744
AMZN,2026-03-20 17:30:00,2.4180555555555543,0.09,0.08,0.08499999999999999,0.09,0.08,15.636400000000002,4,205.3699951171875,206.7100067138672,206.36333719889322,0.1233972994741726,0.0,0.9958684747752617,-0.9108684747752618,-0.002276311465096968,-4.8349208553215625e-05,0.04775738350754255,0.9108684747752618
AMZN,2026-03-20 17:35:00,2.3697222222222223,0.09,0.0761,0.07536666666666667,0.09,0.06,16.278399999999998,3,205.3699951171875,206.24000549316406,205.96833292643228,0.13887640070272966,-0.48713754646840146,0.9384777579343859,-0.8631110912677192,0.0024697680781096284,-0.002276311465096968,-0.0629397262617869,0.8631110912677192
AMZN,2026-03-20 17:55:00,2.044166666666669,0.08,0.07,0.0683,0.08,0.06,501.4,5,205.3699951171875,206.75,206.57666524251303,0.1440101219071373,0.07705053852526933,0.9943508175295062,-0.9260508175295061,0.00033855126652130343,0.0024697680781096284,0.007660114825502995,0.9260508175295061
AMZN,2026-03-20 18:00:00,1.9924999999999997,0.08,0.08,0.08,0.08,0.08,10.0992,2,205.3699951171875,206.82000732421875,206.69336954752603,0.131767681412664,0.08695652173913038,0.9983907027040031,-0.9183907027040031,-0.00016926130614066352,0.00033855126652130343,-0.00023451481568570465,0.9183907027040031
AMZN,2026-03-20 18:05:00,1.8419444444444437,0.08,0.08,0.08,0.08,0.08,31.4688,4,205.3699951171875,206.78500366210938,206.68500264485678,0.1315790462460243,0.0869565217391306,0.9986252175196888,-0.9186252175196888,6.426954546265939e-05,-0.00016926130614066352,-0.024659222253864077,0.9186252175196888
AMZN,2026-03-20 18:10:00,1.7591666666666654,0.05,0.05,0.055714285714285716,0.07,0.05,274.54949999999997,7,205.3699951171875,206.7982940673828,206.63776652018228,0.131692592594334,0.04674611132440476,0.9989987254878386,-0.9432844397735529,-0.000717381987425005,6.426954546265939e-05,-0.01713741726118012,0.9432844397735529
AMZN,2026-03-20 18:15:00,1.6808333333333323,0.04,0.03,0.037142857142857144,0.04,0.03,69.85,7,205.3699951171875,206.64999389648438,206.47333272298178,0.13256259929162262,0.00430416068866557,0.9975647141775902,-0.960421857034733,-0.0003871379557055833,-0.000717381987425005,-0.005823490603058756,0.960421857034733
AMZN,2026-03-20 18:20:00,1.6380555555555567,0.03,0.03,0.03,0.03,0.03,26.0,2,205.3699951171875,206.57000732421875,206.31170145670572,0.13261564680577767,0.0,0.9962453476377918,-0.9662453476377918,-0.00033896106542588296,-0.0003871379557055833,-6.479457183117265e-05,0.9662453476377918
AMZN,2026-03-20 18:25:00,1.5225000000000009,0.03,0.03,0.03,0.03,0.03,340.7,2,205.3699951171875,206.5,206.25666300455728,0.12927142769842284,0.0,0.996310142209623,-0.966310142209623,-0.0009447915707632987,-0.00033896106542588296,0.01116617984041246,0.966310142209623
AMZN,2026-03-20 18:30:00,1.43472222222222,0.04,0.031,0.035500000000000004,0.04,0.031,25.9906,4,205.3699951171875,206.30499267578125,206.13499450683594,0.12564448672108264,0.008438492508133333,0.9906439623692105,-0.9551439623692105,-0.0003635907313397099,-0.0009447915707632987,-0.013280717223120186,0.9551439623692105
AMZN,2026-03-20 18:35:00,1.3963888888888896,0.03,0.02,0.01757142857142857,0.03,0.01,607.9929999999999,7,205.3699951171875,206.22999572753906,205.88999938964844,0.1253897715134721,0.0,0.9859961081637593,-0.9684246795923307,-0.0011158613094033275,-0.0003635907313397099,0.0470939032742036,0.9684246795923307
AMZN,2026-03-20 18:40:00,1.3319444444444457,0.025,0.025,0.025,0.025,0.025,20.2564,2,205.3699951171875,206.0,205.7833709716797,0.12846813394257345,0.025639999999999885,0.9463307763181271,-0.9213307763181271,-0.0015546414417238325,-0.0011158613094033275,0.13868581611182884,0.9213307763181271
AMZN,2026-03-20 18:50:00,1.0863888888888908,0.025,0.025,0.025,0.025,0.025,172.35569999999998,4,205.3699951171875,205.67999267578125,205.52333068847656,0.12995439862984423,-0.9683734777502846,0.8076449602062983,-0.7826449602062983,-9.718974019341434e-05,-0.0015546414417238325,-0.02353166116129224,0.7826449602062983
AMZN,2026-03-20 18:55:00,1.0202777777777783,0.025,0.001,0.007533333333333333,0.025,0.001,216.9445,9,205.3699951171875,205.66000366210938,205.53333536783853,0.12232190377697541,0.004245097812781484,0.8137099547009238,-0.8061766213675905,0.0012633973480843832,-9.718974019341434e-05,-0.12445708851585535,0.8061766213675905
AMZN,2026-03-20 19:00:00,0.919722222222223,0.0598,0.001,0.028061538461538464,0.06,0.001,2098.7902,13,205.3699951171875,205.9199981689453,205.68333435058594,0.1251794925511256,0.0021632011026260223,0.9586952483449843,-0.9306337098834458,-0.0008258953985690729,0.0012633973480843832,0.04389534289806696,0.9306337098834458
AMZN,2026-03-20 19:05:00,0.9074999999999989,0.001,0.001,0.001,0.001,0.001,9.995000000000001,2,205.3699951171875,205.75,205.63999938964844,0.12457740833976048,0.0010010010010010895,0.8877383669853789,-0.8867383669853789,0.0007287448334575413,-0.0008258953985690729,-0.09714242959351183,0.8867383669853789
AMZN,2026-03-20 19:25:00,0.544722222222223,0.001,0.001,0.001,0.001,0.001,62.218900000000005,4,205.3699951171875,205.89999389648438,205.70166524251303,0.12546834931236756,3.5359655918387745e-05,0.9848807965788907,-0.9838807965788907,-0.001263520171391454,0.0007287448334575413,-0.0027954213987729792,0.9838807965788907
AMZN,2026-03-20 19:50:00,0.0913888888888863,0.001,0.001,0.001,0.001,0.001,83.3383,4,205.3699951171875,205.63999938964844,205.33333333333334,0.15047711006975956,0.0010012413471858217,0.9876762179776637,-0.9866762179776637,0.02573106925682105,-0.001263520171391454,1.3233652552945916,0.9866762179776637
AMZN,2026-03-23 13:30:00,6.469166666666666,0.88,0.9,0.8962714285714286,0.91,0.88,56.3711,7,210.13999938964844,211.0,210.33333333333334,0.7760461560303923,0.06911980619585956,0.5595823912545006,0.336689037316928,0.003170316005496654,0.02573106925682105,-0.0017864073811142411,0.336689037316928
AMZN,2026-03-23 13:35:00,6.340277777777779,0.94,0.95,0.944,0.95,0.94,293.257,10,210.13999938964844,211.6699981689453,211.23333231608072,0.7782394790640684,0.0,0.6090973700641862,0.33490262993581377,0.0006611853979462871,0.003170316005496654,-0.005317607598924523,0.33490262993581377
AMZN,2026-03-23 13:40:00,6.256944444444443,0.95,0.96,0.9496066666666666,0.98,0.93,454.81559999999996,30,210.13999938964844,211.80999755859375,211.1266632080078,0.7778312786360055,0.019199495661400556,0.6200216443297774,0.32958502233688924,-0.0003541392265294951,0.0006611853979462871,0.025001515676698394,0.32958502233688924
AMZN,2026-03-23 13:45:00,6.18472222222222,0.97,0.97,0.97,0.97,0.97,16.706599999999998,2,210.13999938964844,211.73500061035156,211.3500010172526,0.7772159993350128,32.333333333333336,0.6154134619864123,0.35458653801358764,0.0027591094270489826,-0.0003541392265294951,-0.03202200389524146,0.35458653801358764
AMZN,2026-03-23 13:50:00,6.149722222222223,0.98,0.98,0.9800000000000001,0.98,0.98,106.08160000000001,5,210.13999938964844,212.32000732421875,211.88333638509116,0.7775880343069616,-1.1102230246251565e-16,0.6574354658816539,0.3225645341183462,0.0014119068154573313,0.0027591094270489826,-0.03797379702669346,0.3225645341183462
AMZN,2026-03-23 13:55:00,6.001944444444447,0.97,0.961,0.9651,0.97,0.961,18.36,3,210.13999938964844,212.6199951171875,212.35499572753906,0.7763478556743103,1.4434254205817814,0.6805092629083472,0.2845907370916527,0.000282142302909951,0.0014119068154573313,0.009021524652413238,0.2845907370916527
AMZN,2026-03-23 14:00:00,5.983611111111109,0.979,0.979,0.979,0.979,0.979,29.8468,2,210.13999938964844,212.67999267578125,212.1833292643229,0.7742193283723545,0.0,0.685387738255934,0.29361226174406596,-0.001317393566562092,0.000282142302909951,0.01328408119233726,0.29361226174406596
AMZN,2026-03-23 14:30:00,5.453611111111112,0.9794,0.979,0.9794666666666667,0.98,0.979,256.4056,3,210.13999938964844,212.39999389648438,212.07039896647134,0.7792033085698628,0.0,0.6725703237302635,0.3068963429364032,0.001270399293361554,-0.001317393566562092,-0.029912708953449663,0.3068963429364032
AMZN,2026-03-23 15:00:00,4.963055555555556,0.98,0.971,0.9755,0.98,0.971,16.614,4,210.13999938964844,212.6699981689453,212.29999796549478,0.7882897276375888,1.1418899752264604,0.6985163660170465,0.27698363398295356,-0.005847720129760035,0.001270399293361554,-0.20969792050328406,0.27698363398295356
AMZN,2026-03-23 15:50:00,4.139166666666668,0.921,0.971,0.9498666666666667,0.971,0.92,229.47899999999998,6,210.13999938964844,211.42999267578125,210.96332804361978,0.1973703960046438,0.5401507847515017,0.8825809531869973,0.0672857134796695,-0.0007096775842148407,-0.005847720129760035,0.07816635163182595,0.0672857134796695
AMZN,2026-03-23 16:00:00,3.9436111111111103,0.979,0.98,0.9795,0.98,0.979,62.6408,4,210.13999938964844,211.27999877929688,210.98333231608072,0.21878618624335258,0.0,0.8340479348885046,0.14545206511149544,-0.001193436695863767,-0.0007096775842148407,0.03178164836676722,0.14545206511149544
AMZN,2026-03-23 16:30:00,3.4186111111111117,0.98,0.98,0.98,0.98,0.98,39.0408,2,210.13999938964844,211.0279998779297,210.7760009765625,0.20879541365740284,0.0,0.8027662865217373,0.17723371347826267,0.0005779269585301186,-0.001193436695863767,-0.09924064027670298,0.17723371347826267
AMZN,2026-03-23 17:00:00,2.9924999999999997,0.98,0.98,0.98,0.98,0.98,20.76,4,210.13999938964844,211.14999389648438,210.87333170572916,0.16714748120563497,0.0,0.9020069267984403,0.07799307320155968,0.0001420632221300993,0.0005779269585301186,-0.006496279219341372,0.07799307320155968
AMZN,2026-03-23 17:30:00,2.446944444444444,0.98,0.98,0.98,0.98,0.98,320.4082,4,210.13999938964844,211.17999267578125,210.91666666666666,0.1846661670918885,0.0,0.9085032060177817,0.07149679398221831,0.0017032584658385596,0.0001420632221300993,-0.05020064102441191,0.07149679398221831
AMZN,2026-03-23 17:35:00,2.4013888888888886,0.98,0.98,0.98,0.98,0.98,800.38,3,210.13999938964844,211.5399932861328,211.21500142415366,0.19222000657261698,0.0,0.9587038470421936,0.021296152957806402,-0.0018453216879686916,0.0017032584658385596,0.06493012971268697,0.021296152957806402
AMZN,2026-03-23 17:50:00,2.0919444444444437,0.99,0.99,0.99,0.99,0.99,2.0202,2,210.13999938964844,211.14999389648438,211.02333068847656,0.19809512573523175,0.0,0.9037737173295066,0.08622628267049337,0.0006155097373338416,-0.0018453216879686916,-0.06773675034167892,0.08622628267049337
AMZN,2026-03-23 18:05:00,1.8591666666666669,0.99,0.99,0.99,0.99,0.99,421.1594,7,210.13999938964844,211.27999877929688,211.0183308919271,0.1623611789938636,-0.004362206216830811,0.9715104676711855,0.01848953232881445,-0.0015156883408811936,0.0006155097373338416,-0.01919001082739835,0.01848953232881445
AMZN,2026-03-23 19:30:00,0.4363888888888887,0.999,0.999,0.999,0.999,0.999,1117.98,5,210.13999938964844,210.9600067138672,210.7800038655599,0.13366838444600546,0.0,0.9997004784985839,-0.0007004784985839008,0.000710753667381629,-0.0015156883408811936,-0.006732854536211419,0.0007004784985839008
AMZN,2026-03-23 19:40:00,0.27194444444444343,0.993,0.9927,0.9925666666666667,0.993,0.992,275.2,3,210.13999938964844,211.11000061035156,211.0066680908203,0.11096793801409117,0.0,0.999999999701462,-0.00743333303479532,0.0001420901330839266,0.000710753667381629,0.006433333034795319,0.00743333303479532
AMZN,2026-03-23 19:50:00,0.1502777777777773,0.999,0.999,0.999,0.999,0.999,201.4992,2,210.13999938964844,211.13999938964844,210.6449991861979,0.10571957540322696,-0.0009999999999998899,1.0,-0.0010000000000000009,-0.008513896051052908,0.0001420901330839266,-0.5671358463567922,0.0010000000000000009
AMZN,2026-03-24 13:30:00,6.454722222222223,0.5,0.33,0.36777777777777776,0.5,0.33,103.71,9,207.24000549316406,209.35000610351562,208.37000020345053,0.20423084480750353,0.08630054315027147,0.9359136241345699,-0.5681358463567922,-0.00618103371114851,-0.008513896051052908,0.11977438858356793,0.5681358463567922
AMZN,2026-03-24 13:35:00,6.388055555555557,0.24,0.22,0.22999999999999998,0.24,0.22,23.01,4,207.24000549316406,208.05999755859375,207.37016805013022,0.2627488965878854,0.29870129870129847,0.6783614577732242,-0.4483614577732242,-0.0009617088119693399,-0.00618103371114851,-0.050923351052543364,0.4483614577732242
AMZN,2026-03-24 14:10:00,5.773611111111109,0.13,0.14,0.13453333333333334,0.14,0.13,45.0012,3,207.24000549316406,207.86000061035156,207.52333068847656,0.28271478966396524,0.05327420061322807,0.6338181421591009,-0.4992848088257676,0.0012976156376108923,-0.0009617088119693399,-0.032102428408352035,0.4992848088257676
AMZN,2026-03-24 14:30:00,5.436388888888889,0.15,0.16,0.16,0.17,0.15,755.404,17,207.24000549316406,208.12989807128906,207.9500986735026,0.28590394389275814,0.009726663722417372,0.6913872372341197,-0.5313872372341196,-9.560573609433794e-05,0.0012976156376108923,-0.006830337410291598,0.5313872372341196
AMZN,2026-03-24 14:35:00,5.374722222222221,0.15,0.15,0.15,0.15,0.15,142.8,5,207.24000549316406,208.11000061035156,207.8999989827474,0.28626159460954725,0.0,0.6882175746444112,-0.5382175746444112,0.004889302516482039,-9.560573609433794e-05,-0.06587778719271775,0.5382175746444112
AMZN,2026-03-24 14:50:00,5.113055555555555,0.17,0.26,0.23927142857142858,0.28,0.17,1361.3719,28,207.24000549316406,209.1300048828125,208.39833068847656,0.3094092279878473,-0.09084733545419044,0.8433667904085576,-0.604095361837129,-0.0032088829964767992,0.004889302516482039,0.02625792949197736,0.604095361837129
